student_id,registered_at,channel,ab_group,lessons_completed,completed_course
3787,2025-02-12 16:00:00,Email-рассылка,test,7,False
3788,2025-02-27 08:00:00,Контекстная реклама,test,8,True
3789,2025-02-14 09:00:00,Email-рассылка,test,3,False
3790,2025-02-11 20:00:00,Реферальная программа,test,8,True
3791,2025-02-25 22:00:00,Реферальная программа,test,8,True
3792,2025-02-21 14:00:00,Реферальная программа,control,8,True
3793,2025-02-19 19:00:00,Реферальная программа,control,8,True
3794,2025-02-09 18:00:00,Контекстная реклама,test,2,False
3795,2025-02-12 19:00:00,Органический поиск,control,0,False
3796,2025-02-25 14:00:00,Органический поиск,control,2,False
3797,2025-02-21 21:00:00,Реферальная программа,test,0,False
3798,2025-02-14 09:00:00,Таргетированная реклама,test,3,False
3799,2025-02-06 11:00:00,Таргетированная реклама,test,2,False
3800,2025-02-09 17:00:00,Органический поиск,test,8,True
3801,2025-02-22 11:00:00,Реферальная программа,test,0,False
3802,2025-02-26 20:00:00,Реферальная программа,test,8,True
3803,2025-02-01 20:00:00,Органический поиск,test,8,True
3804,2025-02-14 19:00:00,Email-рассылка,control,8,True
3805,2025-02-07 21:00:00,Таргетированная реклама,control,1,False
3806,2025-02-15 17:00:00,Контекстная реклама,test,5,False
3807,2025-02-05 10:00:00,Таргетированная реклама,test,8,True
3808,2025-02-16 12:00:00,Реферальная программа,test,8,True
3809,2025-02-02 08:00:00,Органический поиск,control,1,False
3810,2025-02-16 13:00:00,Email-рассылка,control,4,False
3811,2025-02-19 17:00:00,Таргетированная реклама,test,1,False
3812,2025-02-24 18:00:00,Таргетированная реклама,control,1,False
3813,2025-02-23 18:00:00,Таргетированная реклама,test,2,False
3814,2025-02-15 11:00:00,Контекстная реклама,test,3,False
3815,2025-02-21 21:00:00,Контекстная реклама,test,4,False
3816,2025-02-06 16:00:00,Таргетированная реклама,test,2,False
3817,2025-02-23 11:00:00,Контекстная реклама,control,1,False
3818,2025-02-28 22:00:00,Реферальная программа,control,8,True
3819,2025-02-13 18:00:00,Контекстная реклама,test,2,False
3820,2025-02-20 18:00:00,Email-рассылка,control,1,False
3821,2025-02-09 17:00:00,Реферальная программа,test,1,False
3822,2025-02-04 08:00:00,Email-рассылка,test,2,False
3823,2025-02-24 16:00:00,Таргетированная реклама,control,1,False
3824,2025-02-17 18:00:00,Органический поиск,control,8,True
3825,2025-02-19 17:00:00,Контекстная реклама,control,2,False
3826,2025-02-10 11:00:00,Таргетированная реклама,control,2,False
3827,2025-02-05 15:00:00,Email-рассылка,test,1,False
3828,2025-02-25 18:00:00,Таргетированная реклама,test,8,True
3829,2025-02-10 21:00:00,Контекстная реклама,test,2,False
3830,2025-02-15 11:00:00,Контекстная реклама,test,8,True
3831,2025-02-11 16:00:00,Органический поиск,control,8,True
3832,2025-02-18 09:00:00,Таргетированная реклама,test,8,True
3833,2025-02-03 10:00:00,Органический поиск,test,1,False
3834,2025-02-03 13:00:00,Таргетированная реклама,test,8,True
3835,2025-02-27 08:00:00,Реферальная программа,test,8,True
3836,2025-02-11 13:00:00,Таргетированная реклама,test,8,True
3837,2025-02-07 21:00:00,Таргетированная реклама,control,4,False
3838,2025-02-03 12:00:00,Таргетированная реклама,control,1,False
3839,2025-02-26 10:00:00,Органический поиск,test,8,True
3840,2025-02-08 09:00:00,Таргетированная реклама,test,2,False
3841,2025-02-10 16:00:00,Таргетированная реклама,control,0,False
3842,2025-02-21 14:00:00,Таргетированная реклама,test,0,False
3843,2025-02-17 17:00:00,Таргетированная реклама,control,2,False
3844,2025-02-19 14:00:00,Контекстная реклама,control,8,True
3845,2025-02-17 15:00:00,Контекстная реклама,control,8,True
3846,2025-02-09 14:00:00,Таргетированная реклама,control,0,False
3847,2025-02-19 12:00:00,Таргетированная реклама,test,1,False
3848,2025-02-17 08:00:00,Реферальная программа,control,2,False
3849,2025-02-01 12:00:00,Таргетированная реклама,control,2,False
3850,2025-02-14 19:00:00,Таргетированная реклама,control,2,False
3851,2025-02-13 13:00:00,Реферальная программа,control,7,False
3852,2025-02-23 19:00:00,Таргетированная реклама,test,8,True
3853,2025-02-27 08:00:00,Email-рассылка,test,6,False
3854,2025-02-08 18:00:00,Органический поиск,control,8,True
3855,2025-02-13 20:00:00,Таргетированная реклама,test,8,True
3856,2025-02-06 11:00:00,Таргетированная реклама,control,8,True
3857,2025-02-28 13:00:00,Контекстная реклама,control,2,False
3858,2025-02-08 11:00:00,Email-рассылка,test,2,False
3859,2025-02-13 14:00:00,Таргетированная реклама,test,8,True
3860,2025-02-18 21:00:00,Контекстная реклама,test,5,False
3861,2025-02-03 18:00:00,Email-рассылка,test,8,True
3862,2025-02-11 09:00:00,Контекстная реклама,control,2,False
3863,2025-02-16 22:00:00,Реферальная программа,control,5,False
3864,2025-02-17 18:00:00,Органический поиск,control,8,True
3865,2025-02-24 20:00:00,Таргетированная реклама,test,1,False
3866,2025-02-21 20:00:00,Реферальная программа,control,2,False
3867,2025-02-02 21:00:00,Контекстная реклама,test,2,False
3868,2025-02-26 19:00:00,Реферальная программа,test,8,True
3869,2025-02-11 12:00:00,Контекстная реклама,control,2,False
3870,2025-02-27 19:00:00,Таргетированная реклама,test,0,False
3871,2025-02-14 18:00:00,Email-рассылка,control,3,False
3872,2025-02-25 14:00:00,Таргетированная реклама,test,0,False
3873,2025-02-11 21:00:00,Таргетированная реклама,control,2,False
3874,2025-02-19 08:00:00,Реферальная программа,control,8,True
3875,2025-02-07 15:00:00,Реферальная программа,test,1,False
3876,2025-02-05 21:00:00,Реферальная программа,control,8,True
3877,2025-02-15 15:00:00,Таргетированная реклама,control,8,True
3878,2025-02-16 13:00:00,Органический поиск,test,8,True
3879,2025-02-16 09:00:00,Email-рассылка,control,2,False
3880,2025-02-21 10:00:00,Органический поиск,test,1,False
3881,2025-02-10 11:00:00,Таргетированная реклама,test,0,False
3882,2025-02-21 22:00:00,Реферальная программа,control,1,False
3883,2025-02-25 16:00:00,Таргетированная реклама,control,1,False
3884,2025-02-20 12:00:00,Email-рассылка,test,2,False
3885,2025-02-05 21:00:00,Таргетированная реклама,control,1,False
3886,2025-02-14 17:00:00,Email-рассылка,control,0,False
3887,2025-02-02 12:00:00,Органический поиск,test,2,False
3888,2025-02-10 17:00:00,Таргетированная реклама,control,8,True
3889,2025-02-07 08:00:00,Органический поиск,test,1,False
3890,2025-02-01 15:00:00,Реферальная программа,test,2,False
3891,2025-02-22 15:00:00,Органический поиск,control,8,True
3892,2025-02-28 09:00:00,Органический поиск,test,8,True
3893,2025-02-10 17:00:00,Реферальная программа,control,0,False
3894,2025-02-24 08:00:00,Email-рассылка,control,8,True
3895,2025-02-17 10:00:00,Реферальная программа,test,4,False
3896,2025-02-27 19:00:00,Таргетированная реклама,control,8,True
3897,2025-02-26 14:00:00,Органический поиск,test,8,True
3898,2025-02-24 18:00:00,Email-рассылка,test,1,False
3899,2025-02-07 16:00:00,Таргетированная реклама,control,2,False
3900,2025-02-01 14:00:00,Таргетированная реклама,control,0,False
3901,2025-02-07 16:00:00,Реферальная программа,test,8,True
3902,2025-02-17 08:00:00,Органический поиск,control,2,False
3903,2025-02-22 08:00:00,Таргетированная реклама,test,1,False
3904,2025-02-28 22:00:00,Таргетированная реклама,control,6,False
3905,2025-02-23 18:00:00,Таргетированная реклама,test,0,False
3906,2025-02-01 10:00:00,Реферальная программа,test,8,True
