merchant_id,industry,tx_count_90d,avg_check_rub,gmv_90d_rub
5926,Одежда и обувь,376,3541,1331416
5927,Хобби и DIY,107,3355,358985
5928,Красота и здоровье,235,2481,583035
5929,Электроника,402,12011,4828422
5931,Одежда и обувь,456,2851,1300056
5932,Красота и здоровье,575,2503,1439225
5934,Одежда и обувь,581,2571,1493751
5936,Товары для дома,320,5810,1859200
5939,Услуги и подписки,246,1374,338004
5941,Одежда и обувь,804,2985,2399940
5944,Товары для дома,178,4781,851018
5952,Электроника,141,13851,1952991
5956,Продукты питания,308,1837,565796
5958,Услуги и подписки,163,1714,279382
5959,Одежда и обувь,534,3199,1708266
5960,Красота и здоровье,516,2335,1204860
5962,Одежда и обувь,448,3371,1510208
5963,Электроника,116,12525,1452900
5965,Красота и здоровье,935,2907,2718045
5969,Товары для дома,202,5410,1092820
5970,Одежда и обувь,807,3191,2575137
5979,Одежда и обувь,541,2710,1466110
5983,Красота и здоровье,578,2796,1616088
5985,Одежда и обувь,525,2862,1502550
5987,Продукты питания,399,1873,747327
5988,Товары для дома,242,5213,1261546
5992,Товары для дома,217,6049,1312633
5999,Услуги и подписки,300,1923,576900
6005,Красота и здоровье,209,2738,572242
6007,Одежда и обувь,709,2529,1793061
6010,Услуги и подписки,1290,1283,1655070
6011,Товары для дома,150,4796,719400
6013,Продукты питания,488,1812,884256
6014,Одежда и обувь,545,3449,1879705
6017,Хобби и DIY,86,2745,236070
6020,Товары для дома,384,4147,1592448
6021,Красота и здоровье,251,2800,702800
6024,Одежда и обувь,370,2998,1109260
6029,Одежда и обувь,1146,3469,3975474
6031,Хобби и DIY,133,3329,442757
6034,Услуги и подписки,551,1308,720708
6037,Одежда и обувь,727,3465,2519055
6038,Одежда и обувь,569,3225,1835025
6039,Товары для дома,355,4266,1514430
6042,Товары для дома,385,4975,1915375
6043,Электроника,163,11536,1880368
6046,Продукты питания,335,2091,700485
6047,Продукты питания,657,2055,1350135
6051,Одежда и обувь,2489,4131,10282059
6053,Красота и здоровье,131,2857,374267
6055,Одежда и обувь,292,3684,1075728
6057,Электроника,106,9581,1015586
6059,Электроника,151,14274,2155374
6060,Услуги и подписки,170,1647,279990
6062,Товары для дома,350,4445,1555750
6064,Услуги и подписки,131,1838,240778
6065,Одежда и обувь,427,3798,1621746
6072,Красота и здоровье,244,2672,651968
6080,Одежда и обувь,933,3722,3472626
6081,Красота и здоровье,312,2754,859248
6085,Одежда и обувь,259,3483,902097
6086,Электроника,212,12497,2649364
6088,Электроника,108,14779,1596132
6090,Товары для дома,130,4032,524160
6095,Товары для дома,460,5025,2311500
6096,Красота и здоровье,252,3079,775908
6099,Продукты питания,537,1929,1035873
6105,Красота и здоровье,246,2856,702576
6107,Продукты питания,470,1901,893470
6114,Красота и здоровье,691,2278,1574098
6116,Хобби и DIY,177,3005,531885
6121,Услуги и подписки,238,1773,421974
6122,Одежда и обувь,262,3167,829754
6123,Электроника,294,13675,4020450
6124,Продукты питания,534,1968,1050912
6125,Электроника,215,12217,2626655
6128,Красота и здоровье,306,2970,908820
6129,Хобби и DIY,297,2620,778140
6131,Хобби и DIY,126,2357,296982
6133,Продукты питания,555,1814,1006770
6138,Одежда и обувь,1467,3332,4888044
6139,Услуги и подписки,303,1376,416928
6141,Одежда и обувь,449,3170,1423330
6142,Товары для дома,184,4203,773352
6149,Товары для дома,183,4711,862113
6150,Продукты питания,418,1939,810502
6151,Одежда и обувь,1341,3020,4049820
6153,Электроника,228,11089,2528292
6154,Услуги и подписки,324,1312,425088
6155,Услуги и подписки,314,1471,461894
6158,Одежда и обувь,230,3180,731400
6159,Электроника,171,10214,1746594
6160,Товары для дома,150,4134,620100
6161,Одежда и обувь,1236,3351,4141836
6162,Одежда и обувь,334,3231,1079154
6163,Хобби и DIY,77,2661,204897
6175,Одежда и обувь,209,4030,842270
6176,Одежда и обувь,353,3494,1233382
6185,Одежда и обувь,109,2626,286234
6188,Продукты питания,454,1748,793592
6189,Хобби и DIY,182,2802,509964
6190,Продукты питания,225,1738,391050
6193,Одежда и обувь,868,2981,2587508
6194,Товары для дома,228,5414,1234392
6195,Продукты питания,377,1797,677469
6198,Одежда и обувь,870,3031,2636970
6199,Продукты питания,764,1696,1295744
6201,Продукты питания,234,2276,532584
6205,Красота и здоровье,145,2233,323785
6206,Красота и здоровье,260,2526,656760
6213,Электроника,422,12527,5286394
6214,Электроника,118,13804,1628872
6216,Товары для дома,426,4403,1875678
6218,Товары для дома,146,4385,640210
6222,Одежда и обувь,496,3716,1843136
6226,Электроника,131,16557,2168967
6229,Продукты питания,514,1763,906182
6230,Товары для дома,271,4507,1221397
6234,Одежда и обувь,330,4400,1452000
6236,Красота и здоровье,245,2477,606865
6237,Продукты питания,228,1819,414732
6238,Одежда и обувь,613,3473,2128949
6240,Продукты питания,234,1993,466362
6248,Красота и здоровье,337,2677,902149
6249,Продукты питания,510,2119,1080690
6253,Электроника,259,10655,2759645
6254,Красота и здоровье,463,2529,1170927
6255,Хобби и DIY,192,3052,585984
6257,Одежда и обувь,298,2463,733974
6258,Электроника,112,10778,1207136
6262,Услуги и подписки,180,1627,292860
6269,Красота и здоровье,309,2626,811434
6270,Одежда и обувь,984,3136,3085824
6273,Одежда и обувь,368,3528,1298304
6277,Электроника,152,13475,2048200
6280,Электроника,348,11434,3979032
6287,Красота и здоровье,151,2576,388976
6288,Товары для дома,577,4209,2428593
6289,Красота и здоровье,451,2960,1334960
6294,Услуги и подписки,197,1219,240143
6302,Товары для дома,207,4824,998568
6303,Красота и здоровье,814,2847,2317458
6304,Одежда и обувь,410,4217,1728970
6306,Товары для дома,371,4787,1775977
6308,Товары для дома,768,6517,5005056
6312,Продукты питания,401,1641,658041
6317,Хобби и DIY,159,2891,459669
6318,Электроника,607,11727,7118289
6320,Одежда и обувь,297,4069,1208493
6322,Красота и здоровье,317,2572,815324
6323,Продукты питания,518,1665,862470
6331,Красота и здоровье,137,2987,409219
6332,Продукты питания,216,1800,388800
6335,Красота и здоровье,234,2195,513630
6337,Электроника,225,12307,2769075
6340,Одежда и обувь,414,3812,1578168
6341,Услуги и подписки,276,1473,406548
6348,Электроника,277,12197,3378569
6351,Одежда и обувь,752,3399,2556048
6353,Одежда и обувь,175,2419,423325
6357,Товары для дома,276,6582,1816632
6359,Товары для дома,338,4867,1645046
6360,Электроника,172,14280,2456160
6363,Товары для дома,334,5779,1930186
6364,Одежда и обувь,825,2960,2442000
6365,Одежда и обувь,646,2877,1858542
